participant_id,trial,round,level_of_latency,timestamp_ms,interval_x,interval_y,predicted_x,predicted_y
0,0,0,0,1709733411811,0,0,-0.227419,-0.237511
0,0,0,0,1709733411817,0,0,-0.227419,-0.237511
0,0,0,0,1709733411823,0,0,-0.227419,-0.237511
0,0,0,0,1709733411829,0,0,-0.227419,-0.237511
0,0,0,0,1709733411835,0,0,-0.227419,-0.237511
0,0,0,0,1709733411841,0,0,-0.227419,-0.237511
0,0,0,0,1709733411847,0,0,-0.227419,-0.237511
0,0,0,0,1709733411853,0,0,-0.227419,-0.237511
0,0,0,0,1709733411859,0,0,-0.227419,-0.237511
0,0,0,0,1709733411865,0,0,-0.227419,-0.237511
0,0,0,0,1709733411871,0,0,-0.227419,-0.237511
0,0,0,0,1709733411877,0,0,-0.227419,-0.237511
0,0,0,0,1709733411883,0,0,-0.227419,-0.237511
0,0,0,0,1709733411889,0,0,-0.227419,-0.237511
0,0,0,0,1709733411895,0,0,-0.227419,-0.237511
0,0,0,0,1709733411901,0,0,-0.227419,-0.237511
0,0,0,0,1709733411907,0,0,-0.227419,-0.237511
0,0,0,0,1709733411913,0,0,-0.227419,-0.237511
0,0,0,0,1709733411919,0,0,-0.227419,-0.237511
0,0,0,0,1709733411925,0,0,-0.227419,-0.237511
0,0,0,0,1709733411931,0,0,-0.227419,-0.237511
0,0,0,0,1709733411937,0,0,-0.227419,-0.237511
0,0,0,0,1709733411943,0,0,-0.227419,-0.237511
0,0,0,0,1709733411949,0,0,-0.227419,-0.237511
0,0,0,0,1709733411955,0,0,-0.227419,-0.237511
0,0,0,0,1709733411961,0,0,-0.227419,-0.237511
0,0,0,0,1709733411967,0,0,-0.227419,-0.237511
0,0,0,0,1709733411973,0,0,-0.227419,-0.237511
0,0,0,0,1709733411979,0,0,-0.227419,-0.237511
0,0,0,0,1709733411985,0,0,-0.227419,-0.237511
0,0,0,0,1709733411991,0,0,-0.227419,-0.237511
0,0,0,0,1709733411997,0,0,-0.227419,-0.237511
0,0,0,0,1709733412003,0,0,-0.227419,-0.237511
0,0,0,0,1709733412009,0,0,-0.227419,-0.237511
0,0,0,0,1709733412015,0,0,-0.227419,-0.237511
0,0,0,0,1709733412021,0,0,-0.227419,-0.237511
0,0,0,0,1709733412027,0,0,-0.227419,-0.237511
0,0,0,0,1709733412033,0,0,-0.227419,-0.237511
0,0,0,0,1709733412039,0,0,-0.227419,-0.237511
0,0,0,0,1709733412045,0,0,-0.227419,-0.237511
0,0,0,0,1709733412051,0,0,-0.227419,-0.237511
0,0,0,0,1709733412057,0,0,-0.227419,-0.237511
0,0,0,0,1709733412063,0,0,-0.227419,-0.237511
0,0,0,0,1709733412069,0,0,-0.227419,-0.237511
0,0,0,0,1709733412075,0,0,-0.227419,-0.237511
0,0,0,0,1709733412081,0,0,-0.227419,-0.237511
0,0,0,0,1709733412087,0,0,-0.227419,-0.237511
0,0,0,0,1709733412093,0,0,-0.227419,-0.237511
0,0,0,0,1709733412099,0,0,-0.227419,-0.237511
0,0,0,0,1709733412105,0,0,-0.227419,-0.237511
0,0,0,0,1709733412111,0,0,-0.227419,-0.237511
0,0,0,0,1709733412117,0,0,-0.227419,-0.237511
0,0,0,0,1709733412123,0,0,-0.227419,-0.237511
0,0,0,0,1709733412129,0,0,-0.227419,-0.237511
0,0,0,0,1709733412135,0,0,-0.227419,-0.237511
0,0,0,0,1709733412141,0,0,-0.227419,-0.237511
0,0,0,0,1709733412147,0,0,-0.227419,-0.237511
0,0,0,0,1709733412153,0,0,-0.227419,-0.237511
0,0,0,0,1709733412159,0,0,-0.227419,-0.237511
0,0,0,0,1709733412165,0,0,-0.227419,-0.237511
0,0,0,0,1709733412171,0,0,-0.227419,-0.237511
0,0,0,0,1709733412177,0,0,-0.227419,-0.237511
0,0,0,0,1709733412183,0,0,-0.227419,-0.237511
0,0,0,0,1709733412189,0,0,-0.227419,-0.237511
0,0,0,0,1709733412195,0,0,-0.227419,-0.237511
0,0,0,0,1709733412201,0,0,-0.227419,-0.237511
0,0,0,0,1709733412207,0,0,-0.227419,-0.237511
0,0,0,0,1709733412213,0,0,-0.227419,-0.237511
0,0,0,0,1709733412219,0,0,-0.227419,-0.237511
0,0,0,0,1709733412225,0,0,-0.227419,-0.237511
0,0,0,0,1709733412231,0,0,-0.227419,-0.237511
0,0,0,0,1709733412237,0,0,-0.227419,-0.237511
0,0,0,0,1709733412243,0,0,-0.227419,-0.237511
0,0,0,0,1709733412249,0,0,-0.227419,-0.237511
0,0,0,0,1709733412255,0,0,-0.227419,-0.237511
0,0,0,0,1709733412261,0,0,-0.227419,-0.237511
0,0,0,0,1709733412267,0,0,-0.227419,-0.237511
0,0,0,0,1709733412273,0,0,-0.227419,-0.237511
0,0,0,0,1709733412279,0,0,-0.227419,-0.237511
0,0,0,0,1709733412285,0,0,-0.227419,-0.237511
0,0,0,0,1709733412291,0,0,-0.227419,-0.237511
0,0,0,0,1709733412297,0,0,-0.227419,-0.237511
0,0,0,0,1709733412303,0,0,-0.227419,-0.237511
0,0,0,0,1709733412309,0,0,-0.227419,-0.237511
0,0,0,0,1709733412315,0,0,-0.227419,-0.237511
0,0,0,0,1709733412321,0,0,-0.227419,-0.237511
0,0,0,0,1709733412327,0,0,-0.227419,-0.237511
0,0,0,0,1709733412333,0,0,-0.227419,-0.237511
0,0,0,0,1709733412339,0,0,-0.227419,-0.237511
0,0,0,0,1709733412345,0,0,-0.227419,-0.237511
0,0,0,0,1709733412351,0,0,-0.227419,-0.237511
0,0,0,0,1709733412357,0,0,-0.227419,-0.237511
0,0,0,0,1709733412363,0,0,-0.227419,-0.237511
0,0,0,0,1709733412369,0,0,-0.227419,-0.237511
0,0,0,0,1709733412375,0,0,-0.227419,-0.237511
0,0,0,0,1709733412381,0,0,-0.227419,-0.237511
0,0,0,0,1709733412387,0,0,-0.227419,-0.237511
0,0,0,0,1709733412393,0,0,-0.227419,-0.237511
0,0,0,0,1709733412399,0,0,-0.227419,-0.237511
0,0,0,0,1709733412405,0,0,-0.227419,-0.237511
0,0,0,0,1709733412411,0,0,-0.227419,-0.237511
0,0,0,0,1709733412417,0,0,-0.227419,-0.237511
0,0,0,0,1709733412423,0,0,-0.227419,-0.237511
0,0,0,0,1709733412429,0,0,-0.227419,-0.237511
0,0,0,0,1709733412435,0,0,-0.227419,-0.237511
0,0,0,0,1709733412441,0,0,-0.227419,-0.237511
0,0,0,0,1709733412447,0,0,-0.227419,-0.237511
0,0,0,0,1709733412453,0,0,-0.227419,-0.237511
0,0,0,0,1709733412459,0,0,-0.227419,-0.237511
0,0,0,0,1709733412465,0,0,-0.227419,-0.237511
0,0,0,0,1709733412471,0,0,-0.227419,-0.237511
0,0,0,0,1709733412477,0,0,-0.227419,-0.237511
0,0,0,0,1709733412483,0,0,-0.227419,-0.237511
0,0,0,0,1709733412489,0,0,-0.227419,-0.237511
0,0,0,0,1709733412495,0,0,-0.227419,-0.237511
0,0,0,0,1709733412501,0,0,-0.227419,-0.237511
0,0,0,0,1709733412507,0,0,-0.227419,-0.237511
0,0,0,0,1709733412513,0,0,-0.227419,-0.237511
0,0,0,0,1709733412519,0,0,-0.227419,-0.237511
0,0,0,0,1709733412525,0,0,-0.227419,-0.237511
0,0,0,0,1709733412531,0,0,-0.227419,-0.237511
0,0,0,0,1709733412537,0,0,-0.227419,-0.237511
0,0,0,0,1709733412543,0,0,-0.227419,-0.237511
0,0,0,0,1709733412549,0,0,-0.227419,-0.237511
0,0,0,0,1709733412555,0,0,-0.227419,-0.237511
0,0,0,0,1709733412561,0,0,-0.227419,-0.237511
0,0,0,0,1709733412567,0,0,-0.227419,-0.237511
0,0,0,0,1709733412573,0,0,-0.227419,-0.237511
0,0,0,0,1709733412579,0,0,-0.227419,-0.237511
0,0,0,0,1709733412585,0,0,-0.227419,-0.237511
0,0,0,0,1709733412591,0,0,-0.227419,-0.237511
0,0,0,0,1709733412597,0,0,-0.227419,-0.237511
0,0,0,0,1709733412603,0,0,-0.227419,-0.237511
0,0,0,0,1709733412609,0,0,-0.227419,-0.237511
0,0,0,0,1709733412615,0,0,-0.227419,-0.237511
0,0,0,0,1709733412621,0,0,-0.227419,-0.237511
0,0,0,0,1709733412627,0,0,-0.227419,-0.237511
0,0,0,0,1709733412633,0,0,-0.227419,-0.237511
0,0,0,0,1709733412639,0,0,-0.227419,-0.237511
0,0,0,0,1709733412645,0,0,-0.227419,-0.237511
0,0,0,0,1709733412651,0,0,-0.227419,-0.237511
0,0,0,0,1709733412657,0,0,-0.227419,-0.237511
0,0,0,0,1709733412663,0,0,-0.227419,-0.237511
0,0,0,0,1709733412669,0,0,-0.227419,-0.237511
0,0,0,0,1709733412675,0,0,-0.227419,-0.237511
0,0,0,0,1709733412681,0,0,-0.227419,-0.237511
0,0,0,0,1709733412687,0,0,-0.227419,-0.237511
0,0,0,0,1709733412693,0,0,-0.227419,-0.237511
0,0,0,0,1709733412699,0,0,-0.227419,-0.237511
0,0,0,0,1709733412705,0,0,-0.227419,-0.237511
0,0,0,0,1709733412711,0,0,-0.227419,-0.237511
0,0,0,0,1709733412717,0,0,-0.227419,-0.237511
0,0,0,0,1709733412723,0,0,-0.227419,-0.237511
0,0,0,0,1709733412729,0,0,-0.227419,-0.237511
0,0,0,0,1709733412735,0,0,-0.227419,-0.237511
0,0,0,0,1709733412741,0,0,-0.227419,-0.237511
0,0,0,0,1709733412747,0,0,-0.227419,-0.237511
0,0,0,0,1709733412753,0,0,-0.227419,-0.237511
0,0,0,0,1709733412759,0,0,-0.227419,-0.237511
0,0,0,0,1709733412765,0,0,-0.227419,-0.237511
0,0,0,0,1709733412771,0,0,-0.227419,-0.237511
0,0,0,0,1709733412777,0,0,-0.227419,-0.237511
0,0,0,0,1709733412783,0,0,-0.227419,-0.237511
0,0,0,0,1709733412789,0,0,-0.227419,-0.237511
0,0,0,0,1709733412795,0,0,-0.227419,-0.237511
0,0,0,0,1709733412801,0,0,-0.227419,-0.237511
0,0,0,0,1709733412807,0,0,-0.227419,-0.237511
0,0,0,0,1709733412813,0,0,-0.227419,-0.237511
0,0,0,0,1709733412819,0,0,-0.227419,-0.237511
0,0,0,0,1709733412825,0,0,-0.227419,-0.237511
0,0,0,0,1709733412831,0,0,-0.227419,-0.237511
0,0,0,0,1709733412837,0,0,-0.227419,-0.237511
0,0,0,0,1709733412843,0,0,-0.227419,-0.237511
0,0,0,0,1709733412849,0,0,-0.227419,-0.237511
0,0,0,0,1709733412855,0,0,-0.227419,-0.237511
0,0,0,0,1709733412861,0,0,-0.227419,-0.237511
0,0,0,0,1709733412867,0,0,-0.227419,-0.237511
0,0,0,0,1709733412873,0,0,-0.227419,-0.237511
0,0,0,0,1709733412879,0,0,-0.227419,-0.237511
0,0,0,0,1709733412885,0,0,-0.227419,-0.237511
0,0,0,0,1709733412891,0,0,-0.227419,-0.237511
0,0,0,0,1709733412897,0,0,-0.227419,-0.237511
0,0,0,0,1709733412903,0,0,-0.227419,-0.237511
0,0,0,0,1709733412909,0,0,-0.227419,-0.237511
0,0,0,0,1709733412915,0,0,-0.227419,-0.237511
0,0,0,0,1709733412921,0,0,-0.227419,-0.237511
0,0,0,0,1709733412927,0,0,-0.227419,-0.237511
0,0,0,0,1709733412933,0,0,-0.227419,-0.237511
0,0,0,0,1709733412939,0,0,-0.227419,-0.237511
0,0,0,0,1709733412945,0,0,-0.227419,-0.237511
0,0,0,0,1709733412951,0,0,-0.227419,-0.237511
0,0,0,0,1709733412957,0,0,-0.227419,-0.237511
0,0,0,0,1709733412963,0,0,-0.227419,-0.237511
0,0,0,0,1709733412969,0,0,-0.227419,-0.237511
0,0,0,0,1709733412975,0,0,-0.227419,-0.237511
0,0,0,0,1709733412981,0,0,-0.227419,-0.237511
0,0,0,0,1709733412987,0,0,-0.227419,-0.237511
0,0,0,0,1709733412993,0,0,-0.227419,-0.237511
0,0,0,0,1709733412999,0,0,-0.227419,-0.237511
0,0,0,0,1709733413005,0,0,-0.227419,-0.237511
0,0,0,0,1709733413011,0,0,-0.227419,-0.237511
0,0,0,0,1709733413017,0,0,-0.227419,-0.237511
0,0,0,0,1709733413023,0,0,-0.227419,-0.237511
0,0,0,0,1709733413029,0,0,-0.227419,-0.237511
0,0,0,0,1709733413035,0,0,-0.227419,-0.237511
0,0,0,0,1709733413041,0,0,-0.227419,-0.237511
0,0,0,0,1709733413047,0,0,-0.227419,-0.237511
0,0,0,0,1709733413053,0,0,-0.227419,-0.237511
0,0,0,0,1709733413059,0,0,-0.227419,-0.237511
0,0,0,0,1709733413065,0,0,-0.227419,-0.237511
0,0,0,0,1709733413071,0,0,-0.227419,-0.237511
0,0,0,0,1709733413077,0,0,-0.227419,-0.237511
0,0,0,0,1709733413083,0,0,-0.227419,-0.237511
0,0,0,0,1709733413089,0,0,-0.227419,-0.237511
0,0,0,0,1709733413095,0,0,-0.227419,-0.237511
0,0,0,0,1709733413101,0,0,-0.227419,-0.237511
0,0,0,0,1709733413107,0,0,-0.227419,-0.237511
0,0,0,0,1709733413113,0,0,-0.227419,-0.237511
0,0,0,0,1709733413119,0,0,-0.227419,-0.237511
0,0,0,0,1709733413125,0,0,-0.227419,-0.237511
0,0,0,0,1709733413131,0,0,-0.227419,-0.237511
0,0,0,0,1709733413137,0,0,-0.227419,-0.237511
0,0,0,0,1709733413143,0,0,-0.227419,-0.237511
0,0,0,0,1709733413149,0,0,-0.227419,-0.237511
0,0,0,0,1709733413155,0,0,-0.227419,-0.237511
0,0,0,0,1709733413161,0,0,-0.227419,-0.237511
0,0,0,0,1709733413167,0,0,-0.227419,-0.237511
0,0,0,0,1709733413173,0,0,-0.227419,-0.237511
0,0,0,0,1709733413179,0,0,-0.227419,-0.237511
0,0,0,0,1709733413185,0,0,-0.227419,-0.237511
0,0,0,0,1709733413191,0,0,-0.227419,-0.237511
0,0,0,0,1709733413197,0,0,-0.227419,-0.237511
